id,userid,name,date,location,tweet,label
1588773114154209281,1401933905171664898,tempesthyuk,Sat Nov 05 06:00:03 +0000 2022,,"@eternallydks @kdramasreview nah ini yang aku khawatirin, takut diusir gitu. soalnya waktu Highlight ke Kokas (sebelum pandemi) tuh pada diusirin gitu baik deket venue atau di atas²nya. takutnya di CP juga gitu karena mereka weekend biasa aja rame kayak pasar, apalagi ada Sehun nanti. 😭",N
1588767119424249857,1379135406441078784,soegasm,Sat Nov 05 05:36:13 +0000 2022,he/him,"good old days banget ternyata 2020-2021 pandemi, gue kenceng2nya main twt anj main fa main sbt terus rant dulu rame banget NYERANG ORANG SERU BANGET SEDIH :(",N
1588763243077840896,772362588059414528,elysianrules,Sat Nov 05 05:20:49 +0000 2022,"Tagged: CA, Anitwt, Genshintwt","Pemerintah capek-capek renovasi taman kota selama pandemi biar fasilitas tetap bagus, bisa jaga kesehatan sambil megang rumput, ada wifi, ada tempat makan dan masuk kesana GRATIS, lo malah milih rekreasi jalur berbayar buat bolongin paru-paru lo.  Tolol. https://t.co/p3lHdtlvk0",N
1588763062227832832,1476017465050030084,ade220269,Sat Nov 05 05:20:06 +0000 2022,"Purwokerto Timur, Indonesia","Kasian para NCTzen yg udh dari lama nabung buat konser,beli ini itu, nunggu bertahun-tahun sampe covid reda. Trus akhirnya dikecewakan sama fans lainnya yg egoisnya tingkat tinggi &amp; rusuh, terliat banget idol nya kecewa berat lho 😢😢😢",N
1588763037968007168,1074632364389625857,imanfirmansyahw,Sat Nov 05 05:20:00 +0000 2022,"Bandung, Jawa Barat","Aing jadi takut ke Konser musik, bukan karena covid lagi, panitia yg kacrut lah, audience barbar. Perasaan ada yg fun fun aja, tapi ada aja rusuhnya teh",N
1588761283478028288,3316619219,sandysandiego76,Sat Nov 05 05:13:02 +0000 2022,Indonesia,@GunRomli Pengen ketawa tapi takut COVID makin menjadi dagangan. https://t.co/ZJ1MJCHHQZ,N
1588760896515735552,898067583282237441,fuadihaitamy,Sat Nov 05 05:11:30 +0000 2022,"Jakarta Pusat, DKI Jakarta",Wkwkwkwkwk jadi pengen cerita kejadian di salah satu hotel kota Jogja deket Tugu waktu masih di Barito Putera persiapan Liga covid yang last minute harus ditunda. Hotelnya penuh mistis brodie dan saya bener bener di dorong sama hantunya pas tidur sendiri 🤣 https://t.co/UXGqEezkpH,N
1588760320914313216,1480024871622955010,oshxunqisehun,Sat Nov 05 05:09:12 +0000 2022,,Huhuuu kok sedih ya bawaannya karena dia sendiri kesini tanpa member dan pertama kalinya setelah pandemi 😭,N
1588759508930940929,1496173899419369472,hilwa_assegaf,Sat Nov 05 05:05:59 +0000 2022,,RT @OmegaF1998: Jokowi bikin PPKM bukan karna takut rakyatnya terkena Covid tapi takut dilengserkan rakyat  COVID ITU HOAX #Semangat411Turu…,N
1588758452159287297,1517176346199625728,Iyok86615067,Sat Nov 05 05:01:47 +0000 2022,,@KompasTV Pemerintah malah khawatir bukan memberikan statment optimis utk mencegah/menekan laju kenaikan Covid-19.,N
1588755560715128833,990537461167108096,heisdef,Sat Nov 05 04:50:17 +0000 2022,,Eh HAHAHA sejujurnya abang gue jg mau dibikinin rumah grgr pas bokap gue covid kmrn (takut lewat) kepikiran abang gue https://t.co/2VXn8JU0Wk,N
1588753339151708162,630287583,methohexitalhcl,Sat Nov 05 04:41:28 +0000 2022,The dead heart diary,@ChrisEnteri Kena cepat ni sebab mer covid virgin so takut sikit dengan new variant ni 😂😂,Y
1588752371555119104,881504623072133120,Samudera_Estu,Sat Nov 05 04:37:37 +0000 2022,,Sebenenrnya saya gk begitu takut dengan yg namanya covid itu.   Tapi saya lebih takut dengan foto orang dibawah ini. https://t.co/jrY74bgEz7,N
1588747279330324481,22126902,republikaonline,Sat Nov 05 04:17:23 +0000 2022,"Jakarta, Indonesia","Long covid' karena stres sebabkan kelelahan, kabut otak, hingga sulit tidur. https://t.co/l4BDzo8W6v",N
1588744390700593153,150978186,MizahSh,Sat Nov 05 04:05:54 +0000 2022,Malaysia,"Aku dah pakai mekap lawa-lawa, dah otw nak ke event, tetiba je lah resdung nak menyerang. Penat ya allah nak hadap hidung berair, bersin-bersin. Risau orang tua kat sini takut aku ada covid je.",Y
1588743989532196866,1167781819,RomuloMilanist1,Sat Nov 05 04:04:19 +0000 2022,"DKI Jakarta, Indonesia",1 pecatan menteri no prestasi 2 minta dana covid ke ke dubes *ngemis 3. Disuruh pengadilan buat bersihin kali gak mau 4. Ditanya ama DPRD msalah formula E gk dtang berapa kali apa takut kebongkar permainan nya... https://t.co/d6vzcKAzdb,N
1588739532949966848,1000634639952695296,myajammed,Sat Nov 05 03:46:36 +0000 2022,Malaysia,RT @HanafiRoz: @syarq_19 @cikfarahintan @farahariana 1. Kerajaan pintu belakang 2. Menteri paling ramai &amp; mostly useless. 3. PRN Sabah punc…,N
1588727751988891649,1483707367321911298,UdhaKayuno,Sat Nov 05 02:59:47 +0000 2022,الامارات العربية المتحدة,"@CNNIndonesia Sudah lah, kita takut covid bukan krn dampak resiko kematian yg di timbulkan, tapi syarat administrasi publik yg mengharuskan vaksin, inilah mengapa kita curiga covid bukan penyakit, hanya trik jualan obat dgn syarat administrasi publik.",N
1588727671919620096,1483707367321911298,UdhaKayuno,Sat Nov 05 02:59:28 +0000 2022,الامارات العربية المتحدة,"Sudah lah, kita takut covid bukan krn dampak resiko kematian yg di timbulkan, tapi syarat administrasi publik yg mengharuskan vaksin, inilah mengapa kita curiga covid bukan penyakit, hanya trik jualan obat dgn syarat administrasi publik. https://t.co/8zhkKmql1q",N
1588723919506518016,1303135943814074368,YustianiSetiok1,Sat Nov 05 02:44:34 +0000 2022,,@ganjarpranowo sekolah dengan banyak murid yang sakit.Krn sekolah tidak mau membuatkan online anak2 tetap masuk karen takut ketingggalan pelajaran. Dan stlh di cek bbrp anak covid dan +. Tapi suru diem.ngga boleh woro ke temen yang gejala sama.,N
1588721495903436802,1430886534488547334,nesw524,Sat Nov 05 02:34:56 +0000 2022,,"@lie2205 @milephakphum @Nnattawin1 Iya Lie, cman ya sedih aja..huhuhu..mang covid dasar 😭😭",Y
1588718420149043200,1538752947164946432,SkyBluexyz_,Sat Nov 05 02:22:42 +0000 2022,,@tanyakanrl Stres nderrr mikir tugas pas awal² covid wk,Y
1588716365732773889,1479615278904266753,ADreamHunterMy,Sat Nov 05 02:14:33 +0000 2022,,@anwaribrahim Jaga2 takut ditransfer covid,N
1588715915126145024,300079784,MrsYN_,Sat Nov 05 02:12:45 +0000 2022,all over,INI EMAK GUA LIAT COVID DOANG ATAU ADA UNSUR UNSUR KONSER KEMAREN SIH ANJIR SAMPE KAGA DIBOLEHIN KE MANIAC 😭😭😭😭😭😭😭😭😭😭 nangis banget. Rugi banget gua 😭 sampe bilang mama mah mending rugi uang nanti mama gantiin semuanya. Yatuhan mau nonton 😭😭😭 pdahal kemaren ok ok aj,Y
1588714228768464896,1188687384,racodramangan,Sat Nov 05 02:06:03 +0000 2022,JAKARTA SELATAN,sekarang mba-mba buka masker bukan takut covid lg. tapi takut jelek,N
1588712656806252547,1033888317895401472,potatoobite,Sat Nov 05 01:59:48 +0000 2022,,RT @astronadsz: 4. PAS DI VENUE GAUSA PEGANG MEMBER Masi covid juga. Berharap apa sih lu. Di notice sama mereka pake pandangan mata juga bi…,N
1588711109217095680,806655618702405632,mulhimmulkan,Sat Nov 05 01:53:39 +0000 2022,Malaysia,"Teruknya covid aku kali ni, nak nangis 🥲",Y
1588710464951025664,57021330,vvalvio,Sat Nov 05 01:51:06 +0000 2022,Indonesia,"Covid mulai menggila lagiii pemirsaaah~~ Lelah wa sama urusan covid ini nggak kelaaaaar2 -_-""",Y
1588708498090905603,901352717448126464,Hudafatiha_,Sat Nov 05 01:43:17 +0000 2022,"Kuala Lumpur City, Kuala Lumpu",Macam nak nangis ye tahu tahu positive covid 😭 dha la jauh dari family kawan tu satu lepastu lena quarantine time birthday pun satu hal 😭 pedihhnyaaaaa,Y
1588708261964156929,1156951225,seulrene_child,Sat Nov 05 01:42:21 +0000 2022,f4 f5 kwangya,"RT @sukamonolid: takut bgt karena kejadian konser hari ini, konser konser yang akan datang bakal dibatesin mana karena kasus covid naik lag…",Y
1588707164092510209,127607348,idrriss,Sat Nov 05 01:37:59 +0000 2022,Kelurahan Chromatica,ada nama syndrom takut timbangan ga sih 🤣 sejak pandemi ga aktif workout baru hari ini berani nimbang setelah beberapa minggu aktif lg 🥲 benar saja naik 5kg 🤣,N
1588705232045109248,1213534923237154816,fki_bager,Sat Nov 05 01:30:18 +0000 2022,,"@Askrlfess Gw pas kecil bilang, knp kiamatnya gk th 2022 aja, biar msh lama &amp; angkanya bagus (angka 22), pas kemarin th 2021 masih ada covid di + th 2022 ada prng Rusia dll, Kepikiran perkataan dulu &amp; gblk aja dulu bilang kek gitu.  Untuk skrng udah gede, jadi gak takut kek dulu Wkwk.",N
1588705063442468864,700112136,aidiladhh,Sat Nov 05 01:29:38 +0000 2022,,RT @HanafiRoz: @syarq_19 @cikfarahintan @farahariana 1. Kerajaan pintu belakang 2. Menteri paling ramai &amp; mostly useless. 3. PRN Sabah punc…,N
1588703347779186689,1141275563622985728,punyanyajae,Sat Nov 05 01:22:49 +0000 2022,elf nctzen,"Kenapaya konser kmrn gabisa dimaklumin aja😭 bener2 semua org excited krn setelah pandemi dan 1st konser nct 127, hal kek gini tuh udah biasa sumpah gue masih nangis banget😭😭😭 kayak apa gabisa dimaklum kh?",Y
1588698993609281537,1391911211093020672,xylanasenzyme,Sat Nov 05 01:05:31 +0000 2022,,RT @astronadsz: 4. PAS DI VENUE GAUSA PEGANG MEMBER Masi covid juga. Berharap apa sih lu. Di notice sama mereka pake pandangan mata juga bi…,N
1588698325871898625,133596300,mamamunnie,Sat Nov 05 01:02:52 +0000 2022,"Semarang, Indonesia","Pengalaman kena covid, anak masih usia 1 bulan. Ya tetep 24 jam sama anak cuma pake masker terus, tidur pun pake masker. Yg gapake cuma pas mandi &amp; makan, kalo makan di luar kamar gantian jaga sama Babanya. Alhamdulillah anak sehat. https://t.co/dpJvXjYAQ8",N
1588697515041619970,633882300,youngmalboo86,Sat Nov 05 00:59:38 +0000 2022,🍀 In The Blue World,Itu bar bar banget 🥲 Kok gue kek makin takut nonton konser standing semenjak pandemi. Orang macem keluar dari kandang macan semua apa ya bringas,Y
1588692518040141824,1114129411668709376,gunoto7,Sat Nov 05 00:39:47 +0000 2022,"Kota Surabaya, Jawa Timur","RT @Satrio4397: @tatakujiyati Waktu musim covid, #WanPeler mbacot mau bikin lab khusus penanganan covid 🤣🤣🤣🤣  Pas migor langka, juga mau bi…",N
1588692231137144833,2489981366,ek0s_upri,Sat Nov 05 00:38:39 +0000 2022,,@IMCMushroom Orang ini sukanya nakut-nakuti rakyat. Kelihatannya rakyat sdh tdk takut lagi dgn Covid.,N
1588690872077811713,2231558430,DHfishy1015,Sat Nov 05 00:33:15 +0000 2022,"Busan, Seoul","Gw ga kebayang perasaan member gmn, perasaan yang pingsan gmn, perasaan penonton lain yg tertib gmn, gw sendiri sedih bgt jujur kemarin nangis gw, ini konser pertama gw setelah pandemi, konser nct pertama gw, udah nabung susah susah mau nonton dgn tenang malah kejadian ini 😭😭",Y
1588687880205262849,1417696530379644932,nomnomluvies,Sat Nov 05 00:21:21 +0000 2022,she/her,"RT @sukamonolid: takut bgt karena kejadian konser hari ini, konser konser yang akan datang bakal dibatesin mana karena kasus covid naik lag…",Y
1588687208420356096,1662931279,deyeolmon,Sat Nov 05 00:18:41 +0000 2022,,nangis anjgggggg pembuka adanya konseran kipop lagi di indo sekian sekian tahun pandemi tuh dibuka sm tbz thebzone &amp; bersyukur eksekusi d-day beneran seaman nyaman itu buat gw pribadi tp makin kesini buntutnya konseran kipop indo udh kyk mirip tawuran,N
1588685003097247744,1495330144776454144,raraayyfd,Sat Nov 05 00:09:55 +0000 2022,✧ jype stan ✧,"@Askrlfess pernah karena lagi kena covid 19, bener bener sesek rasanya mana ngerasain udah mulai mual pusing dan rasanya jantung kyk udah lemah bgt. sampe nangis gamau tidur waktu itu.. takut mati.. tapi alhamdulilah, GAJADI MATI GESS",Y
1588684575198543873,953644884329508866,hwangppil,Sat Nov 05 00:08:13 +0000 2022,,"@Staykrna iya kak bener dia tu emang stay lama fyi aja kak dulu pas unveil dia ngantri qn udah dari dini hari skwk udah ga aneh liat dia di baricade si tapi gimana ya apa ga lemes tu badan seharian mana lagi covid gini kondisi pake masker , aku wanti wanti bgt takut pingsan 😭",Y
1588681699558580229,1146481353342373888,Asywna,Fri Nov 04 23:56:48 +0000 2022,Singapore,"@tanyarlfes Biarin aja nder kalo cuma ngatain doang. Dulu aku pas di luar negri awal covid sering di pelototin bule sambil nutup maskernya, habis itu ngoceh gajelas. pertama kali sih jengkel, tapi setelah itu bodo amat, kalo diladenin jg bikin capek sendiri.",N
1588680719337148416,1241321032700407808,yashudha_naka,Fri Nov 04 23:52:54 +0000 2022,River Side.,RT @AbbyRakka: @yashudha_naka Mau berkata kasar..takut kualat sama yg udah mau mampus Smga karma covid menimpa mu wahai sales covid,N
1588677757550366721,1232414992370143234,cheesecacee,Fri Nov 04 23:41:08 +0000 2022,정윤오,"RT @jjaejaepeach: Sedih huhu, h-2 nonton The Link malah dirawat dan aku positif covid😭😭😭😭😭😭 btw kalian yang mau nonton jaga kesehatan ya, j…",N
1588677426384875521,82691255,Pipelpawer165,Fri Nov 04 23:39:49 +0000 2022,Wakanda,"RT @satriyotutuko: @CNNIndonesia Habis vaksin malah daya tahan tubuh melemah, gampang sakit. Yg gak vaksin sama sekali, malah daya tahan tu…",N
1588675232084398080,1478356554181009409,AbbyRakka,Fri Nov 04 23:31:06 +0000 2022,🇮🇩🇲🇾🇸🇬 perbatasan 3 nega,@yashudha_naka Mau berkata kasar..takut kualat sama yg udah mau mampus Smga karma covid menimpa mu wahai sales covid,N
1588674883198025728,2353721250,yrantidote,Fri Nov 04 23:29:42 +0000 2022,Side Of My Brain,"Seneng banget ngeliat nyokap yang antusias mau jalan jalan sama ibu ibu perumahan, setidaknya nyokap udah gak takut covid dan gak kambuh lagi darah tingginya karena mikir covid",N
1588673560146743297,1337046784204566534,seanC37866888,Fri Nov 04 23:24:27 +0000 2022,,RT @OmegaF1998: Jokowi bikin PPKM bukan karna takut rakyatnya terkena Covid tapi takut dilengserkan rakyat  COVID ITU HOAX #Semangat411Turu…,N
1588669232275140609,1239052558812897280,mewkyo108,Fri Nov 04 23:07:15 +0000 2022,03l-She/her,RT @astronadsz: 4. PAS DI VENUE GAUSA PEGANG MEMBER Masi covid juga. Berharap apa sih lu. Di notice sama mereka pake pandangan mata juga bi…,N
1588668889604689920,32857513,sewelmoon,Fri Nov 04 23:05:53 +0000 2022,Kursk.,"@fedtriyahya Drive back morning shift dari covid rotation KLIA, time tu panas so dahlah pening then malam sebelum pun tak cukup tidur. Tgh drive kat NKVE, tertidur sedar2 kereta dah menggesel divider belah kanan.   Alhamdulillah tak crash time tu. Terus stop kat stesen minyak rehat kejap",N
1588668086957518849,1559804423479500800,Asyhabz,Fri Nov 04 23:02:42 +0000 2022,,@KompasTV Gw kangen menteri yg dulu nolak Flu Burung jadi pandemi.. hanya orang2 yg punya rasa takut kepada Tuhan yang mampu seperti itu..,N
1588665549810470913,1293907705506095110,Sian_ioonn,Fri Nov 04 22:52:37 +0000 2022,Caratland-HoshiWonuWooziDKHao❤,"Pen nangis.. udah lama gw ga mimpi gigiku ompong.. terakhir kali gw gini pas pandemi.. mbah"" gw meninggal..",Y
1588658823736463362,1353673257832992768,Alqadri91261071,Fri Nov 04 22:25:54 +0000 2022,,@letsguesswhome @sparklingjwi @Askrlfess Ngak usah takut kak Sekarang ini baik driver maupun customer nomernya di samarkan jadi nggak bakalan tau...  Kalo kejadian tahun 2019 ( Sampai awal Corona) sistem Go-Jek emang nampilin nomer telp customer atau driver tapi sekarang ini udah disamarkan kok,N
1588656786936299520,2438468952,ohsosipsyo,Fri Nov 04 22:17:48 +0000 2022,dreamland,RT @astronadsz: 4. PAS DI VENUE GAUSA PEGANG MEMBER Masi covid juga. Berharap apa sih lu. Di notice sama mereka pake pandangan mata juga bi…,N
1588649276498137089,1266292110912745474,theaqyal,Fri Nov 04 21:47:57 +0000 2022,,Corona ke +62 karena HBRS gak boleh pulang? Mestinya dia tetap tinggal di KSA. Kan disitu tanah moyangnya. Tapi karena dengki sama KSA takut dituduh wahhabi jadi terpaksa pulang. Wkkwkak https://t.co/2JmRkisKek,N
1588645682214506497,254425404,aqilaasyamila,Fri Nov 04 21:33:40 +0000 2022,Sentiasa Merinduimu Umi ❤,Nak tidur tapi susah nak nafas 🥲 betul sakit mat covid ni yaa 🥹,Y
1588635296945811457,777309945716805632,ohijenanara,Fri Nov 04 20:52:24 +0000 2022,@caratland @stay @myday,"@Askrlfess Sakit gejala tipes beneran kek mau mati, sesek napas di kantor sampe nangis, covid 2x 🥲",Y
1588623734050820096,1406277363726381057,gumusserphie,Fri Nov 04 20:06:28 +0000 2022,,"RT @sungjin_ssil: @CNNIndonesia udah tau, semenjak covid, tubuh kita tuh makin lemes, nafas juga makin susah, tapi kenapa sih masih aja ban…",N
1588613744627941376,1145891593129320448,mahardinaaa,Fri Nov 04 19:26:46 +0000 2022,,"pernah gini juga,  kerjaan stres, kehidupan diluar kerjaan jg stres, tiap malam OT, pas waktu rame²nya covid delta lagi, jadi daya tahan tubuh bener² drop. akhirnya sakit selama sebulan hampir metong dan cuma keluarga yg peduli, udah sakit trs diremehin sm org sekitar, naas. https://t.co/qd60BME9Eo",Y
1588610495988535296,80816660,mochgraha,Fri Nov 04 19:13:51 +0000 2022,All views are my own,Bangun tidur super gak enak badan + idung mampet + tenggorokan sakit. Cek covid ternyata negative dan masih kudu rapar jumat sore. https://t.co/YRRpe5bSst,N
1588608917818707968,1537498182933831680,sooonlyme,Fri Nov 04 19:07:35 +0000 2022,,"nangis karena apa? Karena temennya pada ngomong ""oh yg ini yg suka lu ceritain"" Itutuh kaya ga nyangka bgt gua, gua kira dia bukan tipe yg suka cerita soalnya dia cuek bgt beneran yg cuek. Percaya ga lu pada pas gua covid dia cuman bilang ""cepet sembuh"" (Ya gua juga paham dia",Y
1588604236774125568,1357279158229819394,GaPuWan,Fri Nov 04 18:48:59 +0000 2022,Do It Yourself,"tolong jangan ada Covid varian baru lagi... Capek online, serius",Y
1588597276066607104,1559889230582935552,bucinepepet,Fri Nov 04 18:21:19 +0000 2022,,"RT @sukamonolid: takut bgt karena kejadian konser hari ini, konser konser yang akan datang bakal dibatesin mana karena kasus covid naik lag…",Y
1588594694040477696,1152545772254064641,Wanna__stay,Fri Nov 04 18:11:04 +0000 2022,"B Me St, Stayville ",RT @astronadsz: 4. PAS DI VENUE GAUSA PEGANG MEMBER Masi covid juga. Berharap apa sih lu. Di notice sama mereka pake pandangan mata juga bi…,N
1588593109575045120,1570364432936767489,keurimida,Fri Nov 04 18:04:46 +0000 2022,,"sebenernya rada bersyukur ga kebagian tiket war linkin tahun ini., soalnya masih baby czen bgt kalo ilichil…  lebih into ke dream   takut krik belum tau lagu lagunya selain yang released selama pandemi kemaren 🤓",N
1588591950646890496,1168519279504809987,depopulasi,Fri Nov 04 18:00:10 +0000 2022,,"RT @millaam09: @yaningwaylve @dr_koko28 Valid sih ini, saya tahun lalu kena covid hampir 2 bulanan. Sekarang engga bisa aktivitas banyak da…",N
1588588866227011584,1614711505,nayla_adjha,Fri Nov 04 17:47:54 +0000 2022,,"@KompasTV Kenapa rakyat kalian takuti dengan covid dengan farian baru, woi anji ,,,,, sangka kalian kami takut dengan berita bohong kalian itu,  Tai. #RezimTukangBoong #RezimPKI",Y
1588588182157025281,1283684860188487680,kitkastyl,Fri Nov 04 17:45:11 +0000 2022,,"mandi sama koleksi parfum sih, semenjak pandemi aku pasti mandi minimal 2x sehari... beres mandi pake parfum pdhl ga kemana mana, mau tidur pake parfum...  sebelum pandemi sih mandi cuma pas mau keluar rumah aja🤣 https://t.co/XbuBXQC1Hu",N
1588580868045824000,1452161931301711872,Listtyy,Fri Nov 04 17:16:08 +0000 2022,,"Duh jdi makin takut nonton konser skrng2 deh, mana covid jga lgi naik 😢",Y
1588579476279287808,229063024,rityasiwigita,Fri Nov 04 17:10:36 +0000 2022,"Jakarta, Indonesia.","sedih denger kondisi perkonseran (or basically crowded activities sih ya) akhir2 ini. mungkin juga karena keluar dari pandemi (walopun angka lg naek bgt), org2 jadi overly excited to do things they couldnt do in the last two years.",N
1588573772407517184,1113325736671162368,Thankyo27858791,Fri Nov 04 16:47:56 +0000 2022,"Bogor, Indonesia",@dicksucs @tubbirfess Mjb jujur loh aku jg kepikiran ini. Jd ada acara musik yg aku incer tp abis liat acara berdendang bergoyang &amp; itaewon crush kemaren aku jd mikir lg buat nonton konser/acara gitu. Krn covid bannednya diangkat dan mungkin org fomo jg kali ya aku takut acara jd ga terkontrol ky gini,N
1588573031106248704,1396625841795190789,taehyunluvie,Fri Nov 04 16:44:59 +0000 2022,,"@johndsback Yaampuun, so sorry to hear that. Sedih bgt gasihh, pdhl ini konser pertama mereka di indo setelah pandemi, isn't it ? Harusnya have fun malah jadi sedih dan cukup miris ginii 😔 semoga next concert will be better 😇",N
1588568287126126592,1084606896,carabelatte,Fri Nov 04 16:26:08 +0000 2022,,"RT @weeeklynaya: isi space NYET  1. ""yang covid kan gua, kok yg serak elu"" -yasa 2. ega nawarin tama buat oc umay yang space nya error due…",N
1588567241658105860,935676810,Akang_Astam,Fri Nov 04 16:21:59 +0000 2022,"Jakarta Barat, DKI Jakarta","@geloraco Diaaam kau...!!! Selalu saja kasih berita seram buat rakyat.. covid lah.. resesi lah.. bbm naik lah.... akhirnya rakyat bukan mati karena covid, tapi mati stres... ramjadah",Y
1588566237482987523,1500158314281603079,cutiemongie,Fri Nov 04 16:17:59 +0000 2022,she/her,RT @astronadsz: 4. PAS DI VENUE GAUSA PEGANG MEMBER Masi covid juga. Berharap apa sih lu. Di notice sama mereka pake pandangan mata juga bi…,N
1588565429194489857,71628427,ketumpartai,Fri Nov 04 16:14:47 +0000 2022,"West Region, Singapore",@kumparan @NCTsmtown_127 Long covid dah gak boleh capek ya,N
1588564763378061314,1069130542585569280,Untung87166204,Fri Nov 04 16:12:08 +0000 2022,Tapos,"@IMCMushroom 1jt % saya ga percaya covid, saya ngalamin mati rasa 2 pekan! Anak istri ga ada yang tertular padahal kami tidur 1 bantal",N
1588562829162188802,1454607352682856448,sideofnat,Fri Nov 04 16:04:27 +0000 2022,seungmin gf,RT @astronadsz: 4. PAS DI VENUE GAUSA PEGANG MEMBER Masi covid juga. Berharap apa sih lu. Di notice sama mereka pake pandangan mata juga bi…,N
1588559975189999616,1566477508647997441,16batangDunhil,Fri Nov 04 15:53:06 +0000 2022,,@KompasTV Cuan lagi um kintil itu 😂 biar makin banyak orang yg mati stres drmh aja  Di note Covid padahal meninggoy gegara pusing mikirin biaya hidup. #Salamakalsehat,N
1588559536734220289,1329287552289755137,do0_nct02,Fri Nov 04 15:51:22 +0000 2022,,"Kalo kek gini keliatan banget budaya ga tertibnya kalian itu😭😭 kecewa berat agghhhhh, udah sering dibikinin konten, dispesialin segala macam, ini perdana konser ilichil di Indo setelah lama pandemi dan kaliam agrrrrhhhh kesel banget gua😭😭😭😭",Y
1588559403829321728,1341781826587688960,BnbLenny,Fri Nov 04 15:50:50 +0000 2022,,"RT @bd_baskoro: Translate :  ""Tidak ada Amnesti Pandemi.  Nuremberg 2.0 Akan Datang. Siapa pun yang terlibat Anda akan dimintai pertanggung…",N
1588557647913312256,1466267779464523777,CimimoCats_,Fri Nov 04 15:43:51 +0000 2022,"East Java, Indonesia","1. naik mobil ke paralayang, gabisa nanjak, mepet jurang banget dah tu mundur dikit lagi udah abis keknya. auto pake seatbelt, sepupu pada teriak tolong², untung ada yg nolongin wkwk 2. pas kena covid, sesek bgt rasanya, mana badan sakit semua, jadi ngerasa takut mati https://t.co/zNYmzhuJL2",Y
1588556935892463617,894207993369067520,sungjin_ssil,Fri Nov 04 15:41:02 +0000 2022,Jakarta Capital Region,"@hdwiefey @CNNIndonesia iyaa kak emang gitu, kayanya emang dampaknya gitu deh, aku juga ahir2ini sering banget sesek nafas, juga gampang capek semenjak kena covid, mana batuk gak sembuh2",N
1588555782924439552,931419285720784896,midnighttsummer,Fri Nov 04 15:36:27 +0000 2022,,anjir nangis gak sih kl di refund day 2. hadeh ini knp byk yg pingsan efek post covid apa emg barbarian semua yg nonton…kasian..,N
1588554990452604928,1391610714565971971,Acha49339924,Fri Nov 04 15:33:18 +0000 2022,,Kampus ku online lagi gara-gara kasus covid daerah sini tinggi lagi. Terus tetangga kost ku batuk-batuk terus. Takut banget mau keluar kamar😭,Y
